order_id,order_number,customer_id,store_id,product_id,order_at,quantity,unit_price,line_subtotal_amount,discount_amount,tax_amount,shipping_amount,total_amount,currency_code,order_status
O0003626,IT-202301-94140,C000784,S00008,P000032,2024-12-05T14:15:57,2,141.94,283.88,0.0,62.45,12.38,358.71,EUR,delivered
O0003627,IT-202301-94140,C000784,S00008,P000238,2024-12-05T14:15:57,2,306.85,613.7,0.0,135.01,6.61,755.32,EUR,delivered
O0003628,IT-202512-69044,C000784,S00008,P000238,2024-11-06T19:11:44,1,299.7,299.7,0.0,65.93,5.43,371.06,EUR,delivered
O0003629,IT-202303-79478,C000784,S00007,P000233,2024-06-21T20:05:12,1,14.79,14.79,2.22,2.77,0.0,15.34,EUR,delivered
O0003630,IT-202303-79478,C000784,S00007,P000044,2024-06-21T20:05:12,1,29.4,29.4,0.0,6.47,7.59,43.46,EUR,delivered
O0003631,IT-202212-22569,C000784,S00008,P000148,2023-06-01T12:21:59,1,162.93,162.93,0.0,35.84,10.07,208.84,EUR,delivered
O0003632,IT-202310-39713,C000784,S00008,P000049,2023-12-19T10:44:39,1,278.94,278.94,0.0,61.37,7.07,347.38,EUR,delivered
O0003633,IT-202310-39713,C000784,S00008,P000240,2023-12-19T10:44:39,3,451.91,1355.73,135.57,268.44,6.1,1494.7,EUR,delivered
O0003634,IT-202509-94401,C000784,S00008,P000059,2023-06-09T20:59:39,1,310.89,310.89,0.0,68.4,9.04,388.33,EUR,delivered
O0003635,IT-202410-55294,C000784,S00007,P000032,2025-01-11T10:22:51,1,132.75,132.75,0.0,29.21,0.0,161.96,EUR,delivered
O0003636,IT-202410-55294,C000784,S00007,P000045,2025-01-11T10:22:51,3,205.01,615.03,0.0,135.31,0.0,750.34,EUR,delivered
O0003637,IT-202410-55294,C000784,S00007,P000176,2025-01-11T10:22:51,3,31.08,93.24,0.0,20.51,0.0,113.75,EUR,delivered
O0003638,IT-202403-91234,C000784,S00007,P000091,2024-08-12T19:23:41,2,51.34,102.68,0.0,22.59,3.69,128.96,EUR,delivered
O0003639,SE-202212-32637,C000643,S00016,P000178,2025-02-08T13:51:51,1,459.6,459.6,22.98,109.16,12.02,557.8,EUR,delivered
O0003640,SE-202212-32637,C000643,S00016,P000225,2025-02-08T13:51:51,3,34.64,103.92,0.0,25.98,9.87,139.77,EUR,delivered
O0003641,PL-202203-65419,C000266,S00012,P000235,2024-10-25T18:32:01,2,42.27,84.54,0.0,19.44,4.31,108.29,EUR,delivered
O0003642,PL-202203-65419,C000266,S00012,P000208,2024-10-25T18:32:01,1,102.53,102.53,0.0,23.58,6.59,132.7,EUR,delivered
O0003643,PL-202203-65419,C000266,S00012,P000239,2024-10-25T18:32:01,2,18.94,37.88,5.68,7.41,5.39,45.0,EUR,delivered
O0003644,PL-202506-45475,C000750,S00011,P000074,2025-12-21T18:04:18,2,330.11,660.22,0.0,151.85,0.0,812.07,EUR,delivered
O0003645,PL-202506-45475,C000750,S00011,P000015,2025-12-21T18:04:18,3,49.83,149.49,0.0,34.38,0.0,183.87,EUR,delivered
O0003646,PL-202506-45475,C000750,S00011,P000168,2025-12-21T18:04:18,2,259.01,518.02,51.8,107.23,0.0,573.45,EUR,delivered
O0003647,PL-202506-45475,C000750,S00011,P000225,2025-12-21T18:04:18,1,37.67,37.67,0.0,8.66,4.82,51.15,EUR,delivered
O0003648,PL-202212-34423,C000750,S00011,P000069,2023-09-15T20:25:17,1,58.1,58.1,0.0,13.36,0.0,71.46,EUR,delivered
O0003649,PL-202212-34423,C000750,S00011,P000137,2023-09-15T20:25:17,1,137.95,137.95,0.0,31.73,3.18,172.86,EUR,delivered
O0003650,IT-202208-78708,C000062,S00007,P000250,2025-01-31T19:02:06,5,153.2,766.0,0.0,168.52,0.0,934.52,EUR,delivered
O0003651,IT-202403-23734,C000062,S00007,P000069,2024-05-06T19:37:41,2,61.6,123.2,6.16,25.75,3.3,146.09,EUR,delivered
O0003652,IT-202312-35210,C000062,S00007,P000051,2025-11-12T10:01:18,1,13.25,13.25,0.0,2.92,0.0,16.17,EUR,delivered
O0003653,IT-202312-35210,C000062,S00007,P000179,2025-11-12T10:01:18,1,57.48,57.48,5.75,11.38,4.02,67.13,EUR,delivered
O0003654,IT-202206-58558,C000062,S00007,P000079,2022-12-11T19:33:32,1,62.07,62.07,9.31,11.61,0.0,64.37,EUR,delivered
O0003655,IT-202206-58558,C000062,S00007,P000097,2022-12-11T19:33:32,1,308.94,308.94,0.0,67.97,0.0,376.91,EUR,delivered
O0003656,IT-202206-62840,C000062,S00007,P000119,2023-12-10T12:46:08,2,108.35,216.7,0.0,47.67,3.6,267.97,EUR,delivered
O0003657,IT-202206-62840,C000062,S00007,P000173,2023-12-10T12:46:08,1,360.69,360.69,0.0,79.35,7.22,447.26,EUR,delivered
O0003658,IT-202206-62840,C000062,S00007,P000016,2023-12-10T12:46:08,1,316.49,316.49,0.0,69.63,0.0,386.12,EUR,delivered
O0003659,IT-202207-23767,C000062,S00008,P000238,2023-03-10T12:44:55,1,319.71,319.71,0.0,70.34,8.48,398.53,EUR,delivered
O0003660,IT-202207-23767,C000062,S00008,P000087,2023-03-10T12:44:55,1,67.68,67.68,0.0,14.89,6.89,89.46,EUR,delivered
O0003661,IT-202209-94928,C000062,S00008,P000137,2025-08-08T19:11:19,2,136.3,272.6,0.0,59.97,6.85,339.42,EUR,delivered
O0003662,IT-202209-94928,C000062,S00008,P000109,2025-08-08T19:11:19,4,120.36,481.44,0.0,105.92,4.88,592.24,EUR,delivered
O0003663,IT-202209-94928,C000062,S00008,P000199,2025-08-08T19:11:19,1,71.4,71.4,3.57,14.92,9.51,92.26,EUR,delivered
O0003664,IT-202302-87434,C000062,S00007,P000127,2025-04-11T08:51:38,2,434.16,868.32,86.83,171.93,0.0,953.42,EUR,delivered
O0003665,IT-202302-87434,C000062,S00007,P000041,2025-04-11T08:51:38,2,103.6,207.2,10.36,43.3,3.91,244.05,EUR,delivered
O0003666,AT-202505-20076,C000791,S00002,P000065,2025-08-31T12:39:09,3,228.42,685.26,0.0,137.05,9.79,832.1,EUR,delivered
O0003667,AT-202505-20076,C000791,S00002,P000047,2025-08-31T12:39:09,1,158.01,158.01,7.9,30.02,9.62,189.75,EUR,delivered
O0003668,AT-202505-20076,C000791,S00002,P000178,2025-08-31T12:39:09,3,514.46,1543.38,154.34,277.81,8.93,1675.78,EUR,delivered
O0003669,AT-202201-53814,C000791,S00001,P000037,2024-07-09T19:08:44,1,12.15,12.15,0.0,2.43,0.0,14.58,EUR,delivered
O0003670,AT-202201-53814,C000791,S00001,P000067,2024-07-09T19:08:44,1,240.92,240.92,0.0,48.18,0.0,289.1,EUR,delivered
O0003671,AT-202201-53814,C000791,S00001,P000005,2024-07-09T19:08:44,1,277.28,277.28,0.0,55.46,0.0,332.74,EUR,delivered
O0003672,AT-202311-56990,C000791,S00001,P000249,2025-08-29T11:12:47,2,445.67,891.34,44.57,169.35,0.0,1016.12,EUR,delivered
O0003673,AT-202311-56990,C000791,S00001,P000113,2025-08-29T11:12:47,3,357.86,1073.58,0.0,214.72,0.0,1288.3,EUR,delivered
O0003674,AT-202311-56990,C000791,S00001,P000044,2025-08-29T11:12:47,3,33.74,101.22,0.0,20.24,6.66,128.12,EUR,delivered
O0003675,AT-202307-94464,C000791,S00002,P000147,2025-09-22T16:58:55,2,216.24,432.48,43.25,77.85,4.17,471.25,EUR,delivered
O0003676,AT-202401-98264,C000791,S00001,P000237,2022-09-13T17:11:42,3,54.8,164.4,0.0,32.88,5.08,202.36,EUR,delivered
O0003677,AT-202401-98264,C000791,S00001,P000120,2022-09-13T17:11:42,3,301.91,905.73,45.29,172.09,0.0,1032.53,EUR,delivered
O0003678,AT-202401-61265,C000791,S00002,P000085,2023-12-14T15:27:00,2,650.87,1301.74,130.17,234.31,10.1,1415.98,EUR,delivered
O0003679,AT-202401-61265,C000791,S00002,P000006,2023-12-14T15:27:00,1,366.18,366.18,0.0,73.24,9.59,449.01,EUR,delivered
O0003680,AT-202401-61265,C000791,S00002,P000162,2023-12-14T15:27:00,1,175.1,175.1,0.0,35.02,8.54,218.66,EUR,delivered
O0003681,AT-202206-58597,C000791,S00002,P000195,2023-08-25T09:37:36,1,131.09,131.09,0.0,26.22,7.34,164.65,EUR,delivered
O0003682,AT-202206-58597,C000791,S00002,P000213,2023-08-25T09:37:36,2,169.53,339.06,16.95,64.42,9.25,395.78,EUR,delivered
O0003683,AT-202208-62288,C000791,S00001,P000227,2022-12-07T18:32:07,1,145.57,145.57,0.0,29.11,0.0,174.68,EUR,delivered
O0003684,AT-202208-62288,C000791,S00001,P000154,2022-12-07T18:32:07,1,144.51,144.51,0.0,28.9,0.0,173.41,EUR,delivered
O0003685,AT-202202-72683,C000791,S00002,P000069,2023-10-09T08:44:42,3,60.8,182.4,0.0,36.48,11.36,230.24,EUR,delivered
O0003686,AT-202202-72683,C000791,S00002,P000208,2023-10-09T08:44:42,1,104.3,104.3,10.43,18.77,12.03,124.67,EUR,delivered
O0003687,AT-202202-72683,C000791,S00002,P000085,2023-10-09T08:44:42,2,621.37,1242.74,0.0,248.55,11.4,1502.69,EUR,delivered
O0003688,AT-202501-35930,C000791,S00001,P000090,2023-12-15T12:35:27,4,365.9,1463.6,73.18,278.08,0.0,1668.5,EUR,delivered
O0003689,AT-202501-35930,C000791,S00001,P000099,2023-12-15T12:35:27,1,55.89,55.89,0.0,11.18,7.88,74.95,EUR,delivered
O0003690,AT-202404-88440,C000791,S00001,P000011,2022-07-16T09:10:03,1,185.16,185.16,0.0,37.03,0.0,222.19,EUR,delivered
O0003691,AT-202404-88440,C000791,S00001,P000208,2022-07-16T09:10:03,1,99.71,99.71,4.99,18.94,0.0,113.66,EUR,delivered
O0003692,AT-202304-43696,C000791,S00001,P000087,2022-07-21T18:39:01,1,74.85,74.85,0.0,14.97,0.0,89.82,EUR,delivered
O0003693,AT-202304-43696,C000791,S00001,P000177,2022-07-21T18:39:01,1,89.18,89.18,8.92,16.05,0.0,96.31,EUR,delivered
O0003694,AT-202410-16288,C000791,S00002,P000224,2025-04-06T12:47:42,1,219.6,219.6,0.0,43.92,5.51,269.03,EUR,delivered
O0003695,AT-202410-16288,C000791,S00002,P000180,2025-04-06T12:47:42,1,81.4,81.4,0.0,16.28,7.87,105.55,EUR,delivered
O0003696,AT-202206-45201,C000791,S00001,P000163,2024-12-30T08:47:54,3,288.78,866.34,43.32,164.6,0.0,987.62,EUR,delivered
O0003697,AT-202212-79520,C000791,S00002,P000245,2024-06-04T20:25:57,2,161.85,323.7,0.0,64.74,9.25,397.69,EUR,delivered
O0003698,DE-202406-34928,C000754,S00005,P000102,2025-06-30T11:34:18,1,65.98,65.98,3.3,11.91,6.34,80.93,EUR,delivered
O0003699,DE-202406-34928,C000754,S00005,P000198,2025-06-30T11:34:18,2,236.98,473.96,0.0,90.05,0.0,564.01,EUR,delivered
O0003700,UK-202210-18118,C000433,S00020,P000111,2025-10-09T20:47:29,1,716.74,716.74,35.84,136.18,5.61,822.69,EUR,delivered
O0003701,UK-202210-18118,C000433,S00020,P000190,2025-10-09T20:47:29,2,345.5,691.0,0.0,138.2,9.33,838.53,EUR,delivered
O0003702,UK-202509-54812,C000433,S00019,P000199,2025-09-10T19:42:05,3,63.46,190.38,9.52,36.17,0.0,217.03,EUR,delivered
O0003703,UK-202512-10593,C000433,S00020,P000127,2025-06-12T14:57:27,1,413.58,413.58,20.68,78.58,11.62,483.1,EUR,delivered
O0003704,UK-202512-10593,C000433,S00020,P000157,2025-06-12T14:57:27,1,150.43,150.43,0.0,30.09,9.0,189.52,EUR,delivered
O0003705,UK-202512-10593,C000433,S00020,P000126,2025-06-12T14:57:27,1,350.84,350.84,35.08,63.15,9.64,388.55,EUR,delivered
O0003706,UK-202412-48611,C000433,S00020,P000223,2025-11-24T17:35:25,1,112.4,112.4,16.86,19.11,12.9,127.55,EUR,delivered
O0003707,FR-202209-25702,C000703,S00004,P000101,2025-11-13T14:02:08,1,44.49,44.49,2.22,8.45,6.0,56.72,EUR,delivered
O0003708,FR-202209-25702,C000703,S00004,P000083,2025-11-13T14:02:08,1,112.86,112.86,0.0,22.57,8.3,143.73,EUR,delivered
O0003709,FR-202510-23684,C000703,S00003,P000006,2025-11-26T19:31:33,1,383.69,383.69,19.18,72.9,7.55,444.96,EUR,delivered
O0003710,FR-202305-51776,C000703,S00003,P000087,2025-11-10T10:38:41,1,68.27,68.27,0.0,13.65,0.0,81.92,EUR,delivered
O0003711,FR-202305-51776,C000703,S00003,P000190,2025-11-10T10:38:41,1,372.99,372.99,37.3,67.14,0.0,402.83,EUR,delivered
O0003712,PL-202401-70012,C000248,S00012,P000089,2025-09-08T10:02:52,2,170.54,341.08,17.05,74.53,7.98,406.54,EUR,delivered
O0003713,PL-202508-68518,C000248,S00012,P000200,2025-01-18T17:12:47,3,11.12,33.36,1.67,7.29,10.41,49.39,EUR,delivered
O0003714,PL-202307-69289,C000248,S00011,P000118,2025-12-31T09:17:11,3,88.42,265.26,0.0,61.01,0.0,326.27,EUR,delivered
O0003715,PL-202307-69289,C000248,S00011,P000021,2025-12-31T09:17:11,1,112.41,112.41,0.0,25.85,6.96,145.22,EUR,delivered
O0003716,PL-202307-69289,C000248,S00011,P000089,2025-12-31T09:17:11,2,178.5,357.0,0.0,82.11,0.0,439.11,EUR,delivered
O0003717,PL-202307-69289,C000248,S00011,P000209,2025-12-31T09:17:11,1,115.68,115.68,0.0,26.61,0.0,142.29,EUR,delivered
O0003718,PL-202511-57406,C000248,S00012,P000229,2025-04-30T20:24:04,1,31.83,31.83,0.0,7.32,4.76,43.91,EUR,delivered
O0003719,PL-202505-13362,C000248,S00011,P000128,2025-11-29T17:09:20,1,147.87,147.87,0.0,34.01,0.0,181.88,EUR,delivered
O0003720,PL-202503-68472,C000248,S00011,P000082,2025-12-03T16:30:30,1,313.89,313.89,0.0,72.19,0.0,386.08,EUR,delivered
O0003721,PL-202503-68472,C000248,S00011,P000001,2025-12-03T16:30:30,1,218.12,218.12,0.0,50.17,3.02,271.31,EUR,delivered
O0003722,PL-202309-94868,C000248,S00011,P000242,2025-12-03T20:52:41,2,38.1,76.2,0.0,17.53,0.0,93.73,EUR,delivered
O0003723,PL-202309-94868,C000248,S00011,P000045,2025-12-03T20:52:41,2,198.24,396.48,39.65,82.07,0.0,438.9,EUR,delivered
O0003724,PL-202309-94868,C000248,S00011,P000055,2025-12-03T20:52:41,2,39.99,79.98,12.0,15.64,7.84,91.46,EUR,delivered
O0003725,PL-202310-68843,C000248,S00012,P000236,2025-07-24T11:25:42,1,68.76,68.76,0.0,15.81,7.93,92.5,EUR,delivered
O0003726,ES-202405-44074,C000265,S00014,P000246,2023-11-25T19:44:12,5,159.96,799.8,0.0,167.96,9.89,977.65,EUR,delivered
O0003727,ES-202405-44074,C000265,S00014,P000178,2023-11-25T19:44:12,1,503.28,503.28,0.0,105.69,11.5,620.47,EUR,delivered
O0003728,ES-202205-41456,C000265,S00014,P000088,2025-09-07T16:28:04,2,67.2,134.4,0.0,28.22,4.21,166.83,EUR,delivered
O0003729,ES-202205-41456,C000265,S00014,P000174,2025-09-07T16:28:04,3,147.18,441.54,22.08,88.09,12.08,519.63,EUR,delivered
O0003730,ES-202205-41456,C000265,S00014,P000057,2025-09-07T16:28:04,1,65.81,65.81,0.0,13.82,11.62,91.25,EUR,delivered
O0003731,ES-202401-30425,C000265,S00014,P000096,2025-03-30T12:44:27,2,35.55,71.1,0.0,14.93,9.59,95.62,EUR,delivered
O0003732,ES-202401-30425,C000265,S00014,P000182,2025-03-30T12:44:27,1,46.68,46.68,0.0,9.8,12.06,68.54,EUR,delivered
O0003733,ES-202411-32819,C000265,S00014,P000111,2023-09-25T20:29:06,1,691.67,691.67,69.17,130.73,4.76,757.99,EUR,delivered
O0003734,ES-202502-62908,C000265,S00013,P000021,2025-02-06T11:24:59,2,114.87,229.74,0.0,48.25,7.9,285.89,EUR,delivered
O0003735,ES-202502-62908,C000265,S00013,P000187,2025-02-06T11:24:59,3,21.1,63.3,6.33,11.96,0.0,68.93,EUR,delivered
O0003736,IT-202512-25766,C000607,S00008,P000137,2024-09-26T18:42:25,2,136.37,272.74,27.27,54.0,7.53,307.0,EUR,delivered
O0003737,IT-202512-25766,C000607,S00008,P000182,2024-09-26T18:42:25,4,43.97,175.88,0.0,38.69,6.8,221.37,EUR,delivered
O0003738,FR-202303-43768,C000553,S00004,P000173,2025-06-27T16:27:28,1,367.83,367.83,0.0,73.57,6.4,447.8,EUR,delivered
O0003739,FR-202408-89912,C000553,S00003,P000079,2025-01-14T13:44:11,1,62.77,62.77,9.42,10.67,0.0,64.02,EUR,delivered
O0003740,FR-202305-19198,C000553,S00003,P000120,2024-11-02T13:17:08,1,307.16,307.16,46.07,52.22,7.73,321.04,EUR,delivered
O0003741,FR-202305-19198,C000553,S00003,P000220,2024-11-02T13:17:08,2,39.31,78.62,0.0,15.72,0.0,94.34,EUR,delivered
O0003742,FR-202305-19198,C000553,S00003,P000190,2024-11-02T13:17:08,2,400.37,800.74,0.0,160.15,0.0,960.89,EUR,delivered
O0003743,FR-202305-19198,C000553,S00003,P000242,2024-11-02T13:17:08,1,39.13,39.13,5.87,6.65,0.0,39.91,EUR,delivered
O0003744,DE-202204-22739,C000029,S00006,P000073,2025-01-05T16:12:12,1,226.5,226.5,22.65,38.73,12.64,255.22,EUR,delivered
O0003745,ES-202304-32915,C000024,S00013,P000082,2025-11-13T13:19:44,3,274.54,823.62,0.0,172.96,4.78,1001.36,EUR,delivered
O0003746,ES-202508-15541,C000024,S00013,P000166,2025-12-18T15:00:23,1,227.45,227.45,0.0,47.76,0.0,275.21,EUR,delivered
O0003747,FR-202404-53221,C000164,S00004,P000155,2024-12-07T11:50:25,5,133.27,666.35,0.0,133.27,7.76,807.38,EUR,delivered
O0003748,FR-202404-53221,C000164,S00004,P000130,2024-12-07T11:50:25,3,50.19,150.57,7.53,28.61,10.46,182.11,EUR,delivered
O0003749,FR-202404-53221,C000164,S00004,P000202,2024-12-07T11:50:25,3,137.16,411.48,0.0,82.3,9.95,503.73,EUR,delivered
O0003750,FR-202303-64068,C000164,S00004,P000198,2025-03-13T18:01:24,2,210.99,421.98,0.0,84.4,5.25,511.63,EUR,delivered
O0003751,FR-202303-64068,C000164,S00004,P000068,2025-03-13T18:01:24,1,238.47,238.47,0.0,47.69,8.01,294.17,EUR,delivered
O0003752,FR-202303-64068,C000164,S00004,P000219,2025-03-13T18:01:24,4,277.74,1110.96,55.55,211.08,7.06,1273.55,EUR,delivered
O0003753,FR-202510-96992,C000164,S00004,P000126,2025-12-01T08:36:37,1,321.32,321.32,0.0,64.26,8.59,394.17,EUR,delivered
O0003754,FR-202510-96992,C000164,S00004,P000034,2025-12-01T08:36:37,2,314.58,629.16,0.0,125.83,10.8,765.79,EUR,delivered
O0003755,DE-202202-58376,C000651,S00005,P000074,2025-12-12T18:23:39,5,293.69,1468.45,0.0,279.01,6.61,1754.07,EUR,delivered
O0003756,DE-202509-14513,C000651,S00005,P000172,2024-04-14T08:00:55,1,230.07,230.07,0.0,43.71,7.5,281.28,EUR,delivered
O0003757,DE-202509-14513,C000651,S00005,P000175,2024-04-14T08:00:55,1,97.22,97.22,0.0,18.47,0.0,115.69,EUR,delivered
O0003758,DE-202509-14513,C000651,S00005,P000220,2024-04-14T08:00:55,1,35.62,35.62,1.78,6.43,0.0,40.27,EUR,delivered
O0003759,DE-202509-14513,C000651,S00005,P000131,2024-04-14T08:00:55,4,88.16,352.64,0.0,67.0,0.0,419.64,EUR,delivered
O0003760,DE-202310-20748,C000651,S00006,P000249,2025-06-14T09:38:24,2,405.23,810.46,0.0,153.99,4.58,969.03,EUR,delivered
O0003761,DE-202310-20748,C000651,S00006,P000157,2025-06-14T09:38:24,2,155.0,310.0,15.5,55.96,5.15,355.61,EUR,delivered
O0003762,DE-202310-20748,C000651,S00006,P000166,2025-06-14T09:38:24,3,237.0,711.0,106.65,114.83,6.71,725.89,EUR,delivered
O0003763,DE-202307-13284,C000651,S00005,P000085,2024-09-02T16:00:06,2,717.63,1435.26,0.0,272.7,0.0,1707.96,EUR,delivered
O0003764,DE-202307-13284,C000651,S00005,P000246,2024-09-02T16:00:06,1,174.21,174.21,0.0,33.1,3.97,211.28,EUR,delivered
O0003765,PL-202410-74605,C000349,S00011,P000093,2024-01-31T17:26:02,2,103.38,206.76,0.0,47.55,7.82,262.13,EUR,delivered
O0003766,PL-202410-74605,C000349,S00011,P000084,2024-01-31T17:26:02,2,64.07,128.14,6.41,28.0,5.72,155.45,EUR,delivered
O0003767,PL-202410-74605,C000349,S00011,P000203,2024-01-31T17:26:02,3,14.18,42.54,2.13,9.29,3.08,52.78,EUR,delivered
O0003768,PL-202410-74605,C000349,S00011,P000247,2024-01-31T17:26:02,2,185.43,370.86,0.0,85.3,0.0,456.16,EUR,delivered
O0003769,PL-202409-53314,C000349,S00012,P000052,2025-12-26T09:43:25,1,194.56,194.56,9.73,42.51,12.02,239.36,EUR,delivered
O0003770,PL-202409-53314,C000349,S00012,P000180,2025-12-26T09:43:25,2,79.41,158.82,7.94,34.7,4.89,190.47,EUR,delivered
O0003771,PL-202306-36086,C000349,S00011,P000175,2024-02-26T16:41:49,1,100.34,100.34,0.0,23.08,7.91,131.33,EUR,delivered
O0003772,PL-202306-36086,C000349,S00011,P000205,2024-02-26T16:41:49,1,30.34,30.34,3.03,6.28,0.0,33.59,EUR,delivered
O0003773,PL-202509-15615,C000534,S00012,P000009,2025-12-29T17:16:09,2,150.16,300.32,45.05,58.71,6.93,320.91,EUR,delivered
O0003774,PL-202509-15615,C000534,S00012,P000200,2025-12-29T17:16:09,4,10.97,43.88,0.0,10.09,8.35,62.32,EUR,delivered
O0003775,PL-202310-81346,C000534,S00011,P000021,2024-08-09T11:28:30,1,129.14,129.14,6.46,28.22,0.0,150.9,EUR,delivered
O0003776,ES-202409-56501,C000320,S00013,P000020,2023-03-12T12:33:29,1,111.6,111.6,11.16,21.09,0.0,121.53,EUR,delivered
O0003777,ES-202409-56501,C000320,S00013,P000047,2023-03-12T12:33:29,1,146.86,146.86,0.0,30.84,6.54,184.24,EUR,delivered
O0003778,ES-202409-56501,C000320,S00013,P000245,2023-03-12T12:33:29,1,179.07,179.07,0.0,37.6,5.56,222.23,EUR,delivered
O0003779,ES-202409-56501,C000320,S00013,P000182,2023-03-12T12:33:29,1,48.68,48.68,0.0,10.22,7.82,66.72,EUR,delivered
O0003780,ES-202311-35205,C000320,S00014,P000171,2025-11-21T08:55:46,1,43.16,43.16,0.0,9.06,5.3,57.52,EUR,delivered
O0003781,ES-202311-35205,C000320,S00014,P000041,2025-11-21T08:55:46,3,108.59,325.77,0.0,68.41,4.9,399.08,EUR,delivered
O0003782,DE-202311-83922,C000566,S00006,P000031,2023-05-09T08:39:12,1,32.97,32.97,0.0,6.26,4.99,44.22,EUR,delivered
O0003783,DE-202311-83922,C000566,S00006,P000037,2023-05-09T08:39:12,3,11.85,35.55,5.33,5.74,5.41,41.37,EUR,delivered
O0003784,PL-202210-63244,C000524,S00012,P000097,2025-12-01T14:52:04,2,353.4,706.8,0.0,162.56,8.64,878.0,EUR,delivered
O0003785,AT-202201-20094,C000096,S00001,P000114,2025-08-28T11:44:01,3,779.08,2337.24,0.0,467.45,6.24,2810.93,EUR,delivered
O0003786,UK-202303-39019,C000219,S00019,P000098,2024-09-22T09:18:15,1,137.48,137.48,0.0,27.5,0.0,164.98,EUR,delivered
O0003787,UK-202206-36176,C000219,S00019,P000231,2025-04-06T13:00:39,2,112.13,224.26,0.0,44.85,0.0,269.11,EUR,delivered
O0003788,UK-202206-36176,C000219,S00019,P000243,2025-04-06T13:00:39,4,40.74,162.96,0.0,32.59,5.44,200.99,EUR,delivered
O0003789,UK-202206-36176,C000219,S00019,P000041,2025-04-06T13:00:39,1,117.4,117.4,0.0,23.48,0.0,140.88,EUR,delivered
O0003790,UK-202410-20429,C000219,S00020,P000221,2025-11-13T17:32:47,2,109.29,218.58,10.93,41.53,11.1,260.28,EUR,delivered
O0003791,UK-202410-20429,C000219,S00020,P000093,2025-11-13T17:32:47,1,104.44,104.44,0.0,20.89,6.85,132.18,EUR,delivered
O0003792,UK-202410-20429,C000219,S00020,P000084,2025-11-13T17:32:47,1,59.97,59.97,0.0,11.99,6.74,78.7,EUR,delivered
O0003793,UK-202409-72854,C000219,S00019,P000155,2024-11-03T18:10:01,1,130.74,130.74,0.0,26.15,0.0,156.89,EUR,delivered
O0003794,UK-202409-72854,C000219,S00019,P000162,2024-11-03T18:10:01,2,160.81,321.62,0.0,64.32,0.0,385.94,EUR,delivered
O0003795,UK-202409-72854,C000219,S00019,P000115,2024-11-03T18:10:01,1,633.14,633.14,94.97,107.63,0.0,645.8,EUR,delivered
O0003796,UK-202406-59774,C000219,S00019,P000214,2023-11-19T11:03:56,1,123.28,123.28,0.0,24.66,0.0,147.94,EUR,delivered
O0003797,UK-202505-50295,C000219,S00019,P000221,2023-12-07T15:41:30,3,105.03,315.09,31.51,56.72,0.0,340.3,EUR,delivered
O0003798,UK-202505-50295,C000219,S00019,P000008,2023-12-07T15:41:30,1,36.71,36.71,0.0,7.34,3.62,47.67,EUR,delivered
O0003799,UK-202212-50078,C000219,S00020,P000243,2024-12-16T18:30:39,2,39.86,79.72,3.99,15.15,7.91,98.79,EUR,delivered
O0003800,UK-202212-50078,C000219,S00020,P000235,2024-12-16T18:30:39,2,39.11,78.22,0.0,15.64,4.13,97.99,EUR,delivered
O0003801,UK-202512-66945,C000219,S00020,P000101,2024-12-20T15:10:44,1,40.09,40.09,0.0,8.02,5.01,53.12,EUR,delivered
O0003802,UK-202512-66945,C000219,S00020,P000054,2024-12-20T15:10:44,1,114.83,114.83,0.0,22.97,4.42,142.22,EUR,delivered
O0003803,NL-202411-34119,C000291,S00009,P000121,2024-12-30T10:56:53,1,100.72,100.72,5.04,20.09,6.61,122.38,EUR,delivered
O0003804,NL-202411-34119,C000291,S00009,P000204,2024-12-30T10:56:53,1,208.19,208.19,0.0,43.72,3.42,255.33,EUR,delivered
O0003805,NL-202411-34119,C000291,S00009,P000003,2024-12-30T10:56:53,1,131.28,131.28,0.0,27.57,3.36,162.21,EUR,delivered
O0003806,NL-202512-91455,C000291,S00010,P000029,2025-11-06T14:37:31,2,147.79,295.58,14.78,58.97,6.96,346.73,EUR,delivered
O0003807,NL-202202-25427,C000291,S00010,P000230,2025-10-02T15:08:15,1,84.54,84.54,8.45,15.98,7.6,99.67,EUR,delivered
O0003808,NL-202202-25427,C000291,S00010,P000124,2025-10-02T15:08:15,1,29.42,29.42,0.0,6.18,11.82,47.42,EUR,delivered
O0003809,FR-202406-76778,C000554,S00004,P000214,2025-12-31T23:59:59,3,132.43,397.29,0.0,79.46,7.11,483.86,EUR,delivered
O0003810,FR-202406-76778,C000554,S00004,P000111,2025-12-31T23:59:59,1,711.91,711.91,0.0,142.38,10.23,864.52,EUR,delivered
O0003811,PL-202202-75237,C000709,S00012,P000208,2023-08-02T08:03:09,2,92.73,185.46,0.0,42.66,6.07,234.19,EUR,delivered
O0003812,PL-202202-75237,C000709,S00012,P000195,2023-08-02T08:03:09,2,126.74,253.48,0.0,58.3,12.6,324.38,EUR,delivered
O0003813,PL-202405-80612,C000709,S00012,P000132,2022-11-10T16:33:04,2,160.94,321.88,16.09,70.33,6.65,382.77,EUR,delivered
O0003814,ES-202508-47778,C000130,S00014,P000116,2025-12-16T19:18:23,5,112.1,560.5,28.03,111.82,9.76,654.05,EUR,delivered
O0003815,ES-202508-47778,C000130,S00014,P000057,2025-12-16T19:18:23,3,71.91,215.73,0.0,45.3,7.73,268.76,EUR,delivered
